id,timestamp,amount,customer_id,transaction_city
1,1653868800000,3913,88,Kongwan
2,1653868800000,3984,341,København
3,1653868800000,4731,26,Nesterovskaya
4,1653868800000,8852,928,Figueiró dos Vinhos
5,1653868800000,3425,520,Palencia
6,1653868800000,7243,58,Velyka Mykhaylivka
7,1653868800000,3258,326,Lurut
8,1653868800000,2341,79,Cañas
9,1653868800000,7566,352,
10,1653868800000,8859,492,Novo-Peredelkino
11,1653868800000,6193,233,Naudero
12,1653868800000,2455,76,
13,1653868800000,8101,889,Qingnianlu
14,1653868800000,7634,379,Juai
15,1653868800000,8383,662,Vardane
16,1653868800000,6704,102,
17,1653868800000,6321,907,Itabuna
18,1653868800000,6513,344,Glamoč
19,1653868800000,5879,12,São Vicente
20,1653868800000,2156,70,Kuala Lumpur
21,1653868800000,6916,698,Mamasa
22,1653868800000,7711,659,
23,1653868800000,1316,985,Santiago de Cuba
24,1653868800000,6508,518,
25,1653868800000,2111,304,Torrance
26,1653868800000,2897,280,
27,1653868800000,8228,643,
28,1653868800000,9036,194,
29,1653868800000,2861,856,Angatel
30,1653868800000,1359,687,Svalöv
31,1653868800000,5966,641,Xibali
32,1653868800000,3044,536,London
33,1653868800000,3415,942,Semiluki
34,1653868800000,6484,500,Wawa
35,1653868800000,9790,688,Ystad
36,1653868800000,1586,160,
37,1653868800000,6986,107,
38,1653868800000,2473,75,Jiuhe
39,1653868800000,8988,721,Tengah
40,1653868800000,4058,704,San Diego
41,1653868800000,8676,729,Győr
42,1653868800000,9204,925,Yacuiba
43,1653868800000,2937,455,Le Mans
44,1653868800000,4386,332,
45,1653868800000,1566,386,Saba Yoi
46,1653868800000,6939,38,Banjarjo
47,1653868800000,4754,558,Cidamar
48,1653868800000,4419,752,Huallanca
49,1653868800000,6148,806,Halayhayin
50,1653868800000,1305,525,Sanguinheira
51,1653868800000,4470,223,Tacna
52,1653868800000,7225,417,Ntoum
53,1653868800000,3638,594,Oebai
54,1653868800000,4923,345,
55,1653868800000,8796,435,
56,1653868800000,1904,773,Cela
57,1653868800000,4885,241,Tubod
58,1653868800000,9347,510,
59,1653868800000,4022,213,Berlin
60,1653868800000,7960,201,Maubara
61,1653868800000,5904,743,Campos
62,1653868800000,1585,593,Yunlong
63,1653868800000,8885,358,Tombatu
64,1653868800000,2491,137,Krasnaya Gorka
65,1653868800000,1606,30,Guilhabreu
66,1653868800000,3296,501,Staryy Dobrotvir
67,1653868800000,1236,392,Cipari
68,1653868800000,2396,571,Novoishimskiy
69,1653868800000,6336,660,Babakantonggoh
70,1653868800000,5225,747,
71,1653868800000,9163,585,Jiang’an
72,1653868800000,1987,914,Qionghai
73,1653868800000,9759,696,Brikama Nding
74,1653868800000,3964,192,Zaragoza
75,1653868800000,6890,329,Guaíra
76,1653868800000,8767,512,Belajen
77,1653868800000,5362,649,Santo Antônio do Monte
78,1653868800000,1979,509,Awar-awar
79,1653868800000,3930,828,Ploemeur
80,1653868800000,6434,317,Xinhua
81,1653868800000,3305,422,
82,1653868800000,9262,921,Huaylillas
83,1653868800000,1020,369,Kototujuh
84,1653868800000,4801,819,Ambulong
85,1653868800000,2352,58,Bulupayung
86,1653868800000,4863,211,Rostokino
87,1653868800000,1819,94,
88,1653868800000,9438,256,
89,1653868800000,8719,169,Requião
90,1653868800000,7095,442,Caba
91,1653868800000,6572,533,
92,1653868800000,5248,602,Nicasio
93,1653868800000,9188,915,Sollefteå
94,1653868800000,3010,20,Ban Pong
95,1653868800000,3933,947,
96,1653868800000,2497,237,
97,1653868800000,7996,585,L-Iklin
